,user_id,posted,recommend
53714,TheMarshmallowMan101,2014-02-11,True
53715,TheMarshmallowMan101,2014-04-09,True
53716,dannydelvo,2015-10-03,True
53717,76561198077455069,2015-02-21,False
53718,2647891,2014-05-19,True
53719,76561198077457233,2015-01-10,True
53720,76561198077457233,2013-12-27,True
53721,76561198077457797,2015-12-01,True
53722,76561198077468327,2014-03-10,True
53723,76561198077512531,2015-02-21,True
53724,rushyy,2015-12-14,True
53725,76561198077524144,,True
53726,jeffthekilla,2014-05-18,True
53727,76561198077528547,2013-11-25,True
53728,McBumbersnazzle,2015-02-06,True
53729,McBumbersnazzle,2015-06-26,True
53730,McBumbersnazzle,2014-09-20,True
53731,teriyakichiken,2015-08-01,True
53732,shiroufubuki1,2014-03-03,True
53733,76561198077556203,2014-02-12,True
53734,76561198077556203,2013-12-24,True
53735,76561198077570270,2014-07-31,True
53736,76561198077570270,,True
53737,76561198077570270,2015-02-21,True
53738,arodriguezhd,2014-03-26,True
53739,arodriguezhd,2015-09-20,True
53740,76561198077583455,2014-05-09,True
53741,76561198077583455,2014-09-21,True
53742,76561198077583455,2014-02-18,True
53743,76561198077583455,2013-11-10,True
53744,76561198077583455,2013-11-10,True
53745,76561198077583455,2014-06-02,True
53746,76561198077584877,2014-04-17,True
53747,76561198077584877,2013-12-26,True
53748,I-360-No-Scoped-JFK,2014-12-01,True
53749,TheillegalD,2013-06-21,True
53750,SoumiKim,2013-12-15,True
53751,76561198077590093,2015-08-30,True
53752,76561198077596124,2015-12-31,False
53753,76561198077596124,2015-09-28,True
53754,76561198077596124,2015-06-23,False
53755,76561198077596124,2015-11-10,False
53756,76561198077596124,2014-07-12,False
53757,76561198077596124,2015-05-15,False
53758,76561198077596124,,True
53759,76561198077596124,2015-07-17,True
53760,76561198077596124,2015-01-31,True
53761,76561198077596124,2013-03-22,True
53762,KaosGoddess,2014-09-11,True
53763,76561198077613835,2015-03-14,True
53764,danielsaaraujo,2013-12-08,True
53765,1016523030,2014-11-11,True
53766,Ebolyn,2014-09-06,True
53767,Ebolyn,,True
53768,king_perish,2015-01-10,True
53769,king_perish,2014-11-06,True
53770,king_perish,2014-12-01,True
53771,king_perish,2014-11-29,True
53772,king_perish,2014-11-08,True
53773,king_perish,2014-10-31,True
53774,king_perish,2014-10-28,True
53775,king_perish,2014-11-08,True
53776,king_perish,2015-01-11,True
53777,DonationsAreAccepted,2015-10-28,True
53778,KBii_XD,2014-06-28,True
53779,KBii_XD,2015-10-04,False
53780,76561198077684524,2014-04-28,True
53781,76561198077684524,2014-08-28,True
53782,76561198077684524,2014-06-07,True
53783,KyleMS,2013-12-23,True
53784,76561198077719450,2013-12-20,True
53785,76561198077722774,2014-06-05,True
53786,76561198077722774,2014-07-04,False
53787,wolfboy_2012,2012-12-12,True
53788,Brighty__,2014-06-14,False
53789,attackanddefence,2014-11-21,True
53790,attackanddefence,2015-06-24,True
53791,51jets,2015-01-16,True
53792,habibiandtheboies,2015-10-01,True
53793,habibiandtheboies,2013-11-13,True
53794,habibiandtheboies,2013-11-13,True
53795,habibiandtheboies,2015-02-18,True
53796,76561198077733387,2015-07-03,False
53797,magically,2014-06-28,True
53798,magically,2013-12-04,True
53799,magically,2014-02-12,True
53800,magically,2014-11-14,True
53801,magically,2014-06-28,False
53802,magically,2013-12-04,True
53803,magically,2013-12-04,True
53804,magically,2013-12-04,True
53805,76561198077762687,2014-09-28,True
53806,Guillermo_Meza,2013-12-30,True
53807,fitemedickhead,2014-04-02,True
53808,banteringnoscope,2014-06-08,True
53809,banteringnoscope,2013-06-09,True
53810,banteringnoscope,2014-07-06,True
53811,banteringnoscope,2014-07-06,False
53812,banteringnoscope,2014-07-14,True
53813,76561198077782925,2014-11-12,True
53814,76561198077782925,2013-01-31,True
53815,kazanjo,2015-10-09,True
53816,kazanjo,2015-08-16,True
53817,76561198077789964,2014-08-05,True
53818,76561198077796347,2014-02-26,True
53819,76561198077796347,2015-03-11,False
53820,76561198077796347,2015-02-15,True
53821,im1yearoldandwhatisthis,2014-01-18,True
53822,im1yearoldandwhatisthis,2014-01-18,True
53823,76561198077800976,2013-03-03,True
53824,76561198077800976,,True
53825,76561198077800976,2015-09-08,True
53826,Mercury12,2014-05-14,True
53827,PezzaPerry,2013-12-31,True
53828,WaffleCake3,,True
53829,76561198077811980,2013-12-23,True
53830,76561198077811980,2013-02-01,True
53831,76561198077816464,2015-07-12,True
53832,76561198077818232,2015-10-30,True
53833,76561198077818232,,True
53834,76561198077818232,2015-10-02,True
53835,76561198077818232,2014-12-15,True
53836,76561198077818232,2015-06-26,True
53837,76561198077818232,2015-06-05,True
53838,76561198077818232,2015-05-06,True
53839,its_arikimurray,2015-07-05,True
53840,its_arikimurray,2014-01-26,True
53841,Desura222,2015-02-23,True
53842,76561198077832734,2014-01-08,True
53843,azza53,2015-04-19,True
53844,azza53,2014-12-21,True
53845,azza53,2014-01-01,True
53846,azza53,2014-12-23,True
53847,azza53,2014-12-21,True
53848,azza53,2014-01-25,True
53849,76561198077878552,2015-05-07,False
53850,76561198077878552,2015-04-08,True
53851,76561198077878552,2014-02-16,True
53852,76561198077878552,2014-01-14,True
53853,GustavoExGX11,2014-01-17,True
53854,GustavoExGX11,2014-01-17,True
53855,76561198077886411,2014-11-24,True
53856,vallachia,2013-12-25,False
53857,76561198077893965,2013-12-29,True
53858,76561198077893965,2014-02-03,True
53859,76561198077893965,2014-02-05,True
53860,76561198077893965,2014-01-19,True
53861,76561198077893965,2014-01-19,True
53862,76561198077893965,2014-05-25,True
53863,76561198077893965,2014-04-21,False
53864,76561198077893965,2014-01-03,True
53865,theawesomeignaxon,2013-06-18,True
53866,Hitantantsolution,2014-03-14,False
53867,76561198078053476,2015-02-17,True
53868,76561198078061206,2015-09-21,True
53869,odnobrovets,2013-08-22,True
53870,76561198078073381,2014-01-12,True
53871,76561198078073381,2013-12-11,True
53872,76561198078085336,2014-06-23,True
53873,Devgru101,2014-12-02,True
53874,76561198078138335,,True
53875,76561198078141904,2013-12-07,True
53876,76561198078141904,2013-12-20,False
53877,swegity,2015-05-30,True
53878,76561198078154354,2015-06-07,True
53879,76561198078154354,2015-01-30,True
53880,thecoolestguyyouwillevermeet,2014-03-08,True
53881,thecoolestguyyouwillevermeet,,True
53882,thecoolestguyyouwillevermeet,2013-08-26,True
53883,thecoolestguyyouwillevermeet,2014-04-19,True
53884,thecoolestguyyouwillevermeet,,True
53885,thecoolestguyyouwillevermeet,,True
53886,thecoolestguyyouwillevermeet,2015-06-23,True
53887,thecoolestguyyouwillevermeet,2013-09-02,True
53888,malkeh,2015-05-22,True
53889,malkeh,,True
53890,bonkboy55,2015-01-01,True
53891,Luccyous,2013-01-23,True
53892,Luccyous,,False
53893,Luccyous,2013-10-26,True
53894,Hablarakion,2014-10-18,True
53895,Hablarakion,2014-10-08,True
53896,redpandaking,2014-06-13,True
53897,redpandaking,2014-09-04,True
53898,heavy_back,2013-12-20,True
53899,76561198078264931,2015-11-14,True
53900,OzzyTheBarbarian,2013-09-14,True
53901,76561198078292204,2014-11-17,True
53902,76561198078292204,2014-04-12,True
53903,76561198078292204,2013-12-25,True
53904,76561198078292204,2013-03-03,True
53905,76561198078294706,2014-10-02,True
53906,Hotbiscuits,2014-07-22,True
53907,Hotbiscuits,2014-06-24,True
53908,harveymil,2014-12-16,True
53909,harveymil,2014-07-26,True
53910,harveymil,2014-01-20,True
53911,76561198078319725,2014-02-10,True
53912,luey00,2014-05-25,True
53913,luey00,2013-12-27,True
53914,76561198078327562,2015-06-02,True
53915,76561198078334800,2014-07-08,True
53916,76561198078336140,,True
53917,76561198078337647,2014-04-15,True
53918,76561198078360848,2014-06-04,True
53919,EragonSTM,2015-12-21,True
53920,Wortzong,2015-04-21,False
53921,Wortzong,2015-04-23,False
53922,Wortzong,2015-08-22,False
53923,Wortzong,2015-04-21,True
53924,Wortzong,2015-04-21,True
53925,Wortzong,2015-04-21,True
53926,Wortzong,2015-04-21,True
53927,Wortzong,2014-08-28,True
53928,76561198078381467,2014-02-01,True
53929,76561198078381467,2014-08-01,False
53930,76561198078381467,2014-07-16,False
53931,76561198078381467,2014-12-02,True
53932,76561198078381467,2014-11-23,True
53933,76561198078381467,2014-03-26,True
53934,76561198078381467,2014-03-08,True
53935,OfficialAlang,2014-06-01,True
53936,OfficialAlang,2014-03-14,True
53937,OfficialAlang,2014-06-23,True
53938,OfficialAlang,2014-05-28,False
53939,OfficialAlang,2014-11-18,True
53940,OfficialAlang,2014-09-12,False
53941,OfficialAlang,2014-10-02,False
53942,OfficialAlang,2014-12-23,False
53943,OfficialAlang,2015-05-19,True
53944,OfficialAlang,2014-11-11,True
53945,76561198078387492,2015-06-07,True
53946,76561198078397452,2013-12-14,True
53947,DoctorWho1995,2015-03-25,True
53948,76561198078406410,2014-10-19,True
53949,76561198078409338,2013-12-19,True
53950,LuxAndZed,2014-03-08,True
53951,76561198078480900,2014-01-08,True
53952,mermeladaxd341,2015-06-21,True
53953,mermeladaxd341,2015-06-08,True
53954,mermeladaxd341,2015-06-03,True
53955,mermeladaxd341,2014-08-28,True
53956,mermeladaxd341,2014-07-24,False
53957,mermeladaxd341,2014-04-30,True
53958,mermeladaxd341,2014-02-12,True
53959,mermeladaxd341,2014-01-19,True
53960,mermeladaxd341,2013-12-26,True
53961,duqdl3303,2013-12-17,True
53962,duqdl3303,2013-12-17,True
53963,duqdl3303,2013-06-07,True
53964,76561198078513713,2015-10-21,True
53965,76561198078513713,2015-10-21,True
53966,76561198078513713,2015-10-21,True
53967,76561198078513713,2015-10-21,True
53968,76561198078513713,2015-10-21,True
53969,76561198078513713,2015-10-21,True
53970,76561198078513713,2015-10-21,True
53971,76561198078513713,2015-10-21,True
53972,76561198078530143,,False
53973,76561198078535339,2014-02-22,True
53974,76561198078546874,2014-04-29,True
53975,76561198078546874,2014-02-19,True
53976,DivineWaterCrackers,2015-10-25,True
53977,DivineWaterCrackers,2015-10-25,True
53978,DivineWaterCrackers,2015-10-25,True
53979,Uberpedsmario,2014-02-12,True
53980,mrslime2011_batman,2014-08-06,True
53981,76561198078570665,2013-12-19,True
53982,76561198078573640,2013-12-21,True
53983,sanuk_games,2015-11-07,True
53984,sanuk_games,2015-10-16,True
53985,sanuk_games,,True
53986,BossOfHameR,,True
53987,daphak,2015-12-22,True
53988,76561198078589899,2014-08-25,True
53989,76561198078589899,2014-08-24,True
53990,76561198078604887,,True
53991,tihorvorate,2014-11-06,True
53992,76561198078617407,2014-03-22,True
53993,pasteldecarne,2014-12-23,True
53994,76561198078665145,2013-12-16,True
53995,SamBlackMurlouco,2015-10-19,True
53996,SamBlackMurlouco,2014-12-16,True
53997,SamBlackMurlouco,2014-10-19,True
53998,SamBlackMurlouco,2014-10-18,True
53999,SamBlackMurlouco,2014-09-19,True
54000,SamBlackMurlouco,2014-02-16,True
54001,SamBlackMurlouco,2014-02-12,True
54002,76561198078678934,2014-05-06,True
54003,zomethingelses,2015-11-02,True
54004,zomethingelses,2015-11-02,True
54005,bocky120,2014-04-19,True
54006,bocky120,2014-03-20,True
54007,bocky120,2013-11-30,True
54008,25050,2014-01-26,True
54009,bobnomis,2015-11-26,True
54010,76561198078745083,2014-01-10,True
54011,rakals01,,True
54012,rakals01,2014-06-22,True
54013,rakals01,2014-03-09,True
54014,76561198078746179,2013-12-30,True
54015,76561198078747139,2014-06-16,True
54016,PurpleYoshi_2Bees,2014-09-08,True
54017,deranator,2013-12-07,True
54018,76561198078775483,2015-11-05,True
54019,76561198078789002,,True
54020,76561198078796944,2014-07-16,True
54021,76561198078799569,2015-01-05,True
54022,76561198078799569,2014-04-13,True
54023,76561198078799569,2014-08-29,True
54024,76561198078805700,2014-06-25,True
54025,76561198078812809,2015-04-14,True
54026,76561198078814673,2014-10-25,True
54027,phansy_,2014-09-29,True
54028,76561198078830019,2015-07-13,True
54029,75791513,2014-07-27,True
54030,75791513,2014-06-05,False
54031,75791513,2015-04-01,True
54032,75791513,2014-11-01,True
54033,75791513,2014-07-06,False
54034,76561198078843911,2014-03-05,True
54035,76561198078843911,2015-11-18,False
54036,76561198078844086,2015-05-13,True
54037,minecraftprogx11,2013-12-30,True
54038,76561198078896873,2015-04-07,True
54039,76561198078904010,2014-03-23,True
54040,76561198078911240,2013-12-09,True
54041,76561198078917864,2013-03-12,True
54042,theshatay,2014-06-07,True
54043,76561198078925993,2015-02-25,True
54044,orphanz,2013-12-10,True
54045,3546873516354,2015-09-02,True
54046,3546873516354,2015-10-16,False
54047,3546873516354,2013-06-30,True
54048,bankzy04271997,,True
54049,76561198078985029,2015-06-26,True
54050,turtlearmy,2014-12-25,True
54051,connormok,2015-11-24,True
54052,76561198079003665,2015-01-18,True
54053,76561198079014696,2014-01-26,True
54054,76561198079014696,2014-10-02,True
54055,76561198079014696,2014-10-02,True
54056,76561198079018216,2014-06-20,True
54057,76561198079024139,2014-04-02,False
54058,76561198079024139,2014-04-02,True
54059,76561198079024139,2014-04-02,False
54060,76561198079024139,2014-04-02,True
54061,76561198079024139,2014-04-02,True
54062,76561198079024139,2014-04-02,True
54063,Lira_Ashcorp,2013-11-28,True
54064,Lira_Ashcorp,,True
54065,76561198079096218,2014-05-26,False
54066,76561198079096218,2014-07-19,True
54067,76561198079096218,2014-05-04,True
54068,76561198079108766,2013-12-03,True
54069,76561198079108766,2013-06-24,True
54070,76561198079111385,2015-05-23,True
54071,76561198079111385,2014-07-05,True
54072,76561198079111385,2014-04-02,True
54073,76561198079117055,2014-06-27,True
54074,76561198079117055,2013-12-22,True
54075,76561198079117055,2013-11-29,True
54076,76561198079140101,2014-02-23,True
54077,76561198079140101,2014-04-21,True
54078,76561198079142162,2014-07-28,True
54079,76561198079149720,2015-07-11,False
54080,Bestyzazaka,2014-06-13,True
54081,yammyganggang,,True
54082,yammyganggang,,True
54083,76561198079159782,2015-07-28,True
54084,76561198079197993,2014-09-16,True
54085,120445,2013-02-24,True
54086,76561198079204391,2013-02-17,True
54087,76561198079206319,2015-08-28,False
54088,76561198079206319,2015-12-07,True
54089,76561198079206319,2015-12-06,True
54090,76561198079218488,2014-11-08,False
54091,76561198079218488,2014-10-11,True
54092,76561198079218488,2014-03-18,True
54093,76561198079225059,,True
54094,76561198079236227,2013-12-27,True
54095,Kaaokin,2015-05-30,True
54096,hotterthanfriction,2013-12-17,True
54097,76561198079245307,2014-02-04,True
54098,76561198079253190,2015-10-03,True
54099,76561198079275068,2014-11-09,True
54100,76561198079298759,2014-02-06,True
54101,kyle420blazeit,,True
54102,kyle420blazeit,,True
54103,kyle420blazeit,2015-12-12,True
54104,kyle420blazeit,2015-10-21,True
54105,76561198079309278,2015-06-05,True
54106,76561198079309278,2014-11-09,True
54107,76561198079309278,2014-06-22,True
54108,76561198079309278,2014-06-03,True
54109,76561198079324143,2013-11-26,True
54110,8721701,2014-07-19,False
54111,8721701,2015-08-05,True
54112,8721701,2014-01-14,True
54113,8721701,2013-11-25,True
54114,LelVIII,2015-07-23,True
54115,76561198079333907,2015-12-04,True
54116,76561198079333907,2014-02-10,True
54117,76561198079335081,2015-11-09,False
54118,LeGuxM,2015-01-11,True
54119,LeGuxM,2014-07-23,True
54120,76561198079337749,2014-01-03,True
54121,trainlover38,2015-05-16,True
54122,trainlover38,2014-03-14,True
54123,trainlover38,2013-11-26,True
54124,DrCptCat,2013-12-29,True
54125,76561198079345306,,True
54126,76561198079345306,2015-09-20,True
54127,76561198079345306,2014-08-31,True
54128,76561198079345306,2014-06-26,True
54129,76561198079345306,2013-08-23,True
54130,76561198079345624,2014-09-20,True
54131,76561198079345697,2014-11-08,True
54132,76561198079345697,2014-06-30,True
54133,equiinax,2014-03-29,True
54134,equiinax,2014-08-06,False
54135,equiinax,2014-09-28,True
54136,equiinax,2014-09-28,True
54137,pixelvox,2014-06-28,True
54138,GreenTigerGaming,2014-12-15,True
54139,GreenTigerGaming,2013-01-20,True
54140,76561198079353526,2014-07-23,True
54141,76561198079353526,2014-07-04,True
54142,76561198079353526,2014-07-11,True
54143,119922883377446655123456789,2015-12-06,False
54144,Malaysia3420,2013-12-10,True
54145,Malaysia3420,2013-12-16,True
54146,LukeIsFukinAwesome,2015-12-05,True
54147,LukeIsFukinAwesome,2013-03-13,True
54148,76561198079355713,,False
54149,76561198079355713,2014-07-23,True
54150,76561198079355713,2013-12-17,True
54151,76561198079355713,2014-01-15,True
54152,76561198079355713,2013-11-25,False
54153,76561198079355713,2013-12-09,False
54154,76561198079359338,2014-08-15,True
54155,76561198079359338,2014-08-15,True
54156,76561198079359338,2014-08-15,True
54157,76561198079359338,2014-10-06,False
54158,76561198079359338,2014-10-05,True
54159,76561198079359338,2014-09-12,True
54160,76561198079359338,2014-08-15,True
54161,76561198079359338,2014-08-15,True
54162,76561198079359338,2014-08-15,True
54163,76561198079370050,2014-10-25,True
54164,420_Blaze_It_Fgt,2015-12-01,True
54165,420_Blaze_It_Fgt,2015-05-04,True
54166,blazeyadeadhomie,2015-04-11,True
54167,76561198079392067,2015-06-03,False
54168,76561198079392067,2013-12-15,False
54169,76561198079392067,,False
54170,76561198079392067,2015-09-30,False
54171,darb22,2015-01-10,True
54172,matrix1234,2014-01-24,True
54173,zehterminator,2014-05-24,True
54174,zehterminator,2014-09-06,True
54175,76561198079467544,2015-01-17,True
54176,76561198079471655,2014-04-30,True
54177,76561198079471655,2014-01-30,True
54178,CARAMELBLU,2015-04-01,True
54179,therealsupah,2014-04-18,True
54180,therealsupah,2014-01-04,True
54181,lawcross013,2014-06-28,True
54182,76561198079499177,2014-07-21,True
54183,76561198079505776,2015-01-13,True
54184,76561198079507136,2014-06-11,True
54185,NikhilFifa,2014-09-27,True
54186,ELAgusslendy,2014-08-13,True
54187,76561198079518744,2014-06-27,True
54188,andyloveerin,,True
54189,76561198079526431,2015-03-29,True
54190,76561198079526431,2015-03-07,True
54191,76561198079526431,2014-02-03,True
54192,76561198079526431,2014-02-01,True
54193,76561198079526431,2013-04-04,True
54194,Another_pie,2014-02-14,True
54195,76561198079530639,2014-06-20,True
54196,76561198079531749,,True
54197,76561198079535340,2013-12-23,True
54198,76561198079545764,2015-01-24,True
54199,76561198079545764,2013-07-07,True
54200,shivermysprinkler,2014-02-04,True
54201,ryth1197,2015-05-07,True
54202,ryth1197,2013-03-20,True
54203,tokirix,,True
54204,tokirix,,False
54205,45667992,2014-07-02,True
54206,45667992,2015-09-14,True
54207,45667992,2015-05-26,False
54208,45667992,2014-06-29,True
54209,76561198079642013,2012-12-28,True
54210,76561198079646585,2013-12-15,True
54211,76561198079649290,2014-06-26,True
54212,76561198079649290,2014-10-04,True
54213,76561198079649290,2014-05-13,True
54214,76561198079649290,2014-03-01,True
54215,76561198079649290,2014-01-27,True
54216,76561198079651914,2013-12-30,True
54217,pono55,,True
54218,datprofiledoe,2014-01-02,True
54219,datprofiledoe,2013-12-31,True
54220,datprofiledoe,2013-12-31,True
54221,76561198079682941,2014-12-24,True
54222,76561198079717344,2015-11-13,True
54223,76561198079757651,2015-10-31,True
54224,dhystroyer,2014-03-26,True
54225,willymon,2014-09-19,True
54226,willymon,2015-09-11,True
54227,76561198079783937,2014-01-07,True
54228,76561198079783937,2013-12-17,True
54229,dratini147,2015-07-11,True
54230,dratini147,2015-09-18,True
54231,N00BK1LL3R,2014-11-28,True
54232,bojovnici,2014-01-23,True
54233,76561198079797122,2014-02-01,True
54234,Kapodistrias,2013-03-18,True
54235,Kapodistrias,2012-12-28,True
54236,76561198079805877,2015-06-08,True
54237,76561198079820066,2015-01-14,False
54238,76561198079825718,2014-02-21,True
54239,BigAndySon,2014-03-28,True
54240,BigAndySon,2014-04-27,True
54241,BigAndySon,2014-05-10,True
54242,BigAndySon,2014-04-25,False
54243,BigAndySon,2014-04-26,False
54244,BigAndySon,2014-04-14,False
54245,IshallHaveYourNipples,2013-12-07,True
54246,Rac00nZ,,True
54247,Rac00nZ,,False
54248,Rac00nZ,,True
54249,Rac00nZ,,True
54250,Rac00nZ,,True
54251,xadocz,,True
54252,xadocz,2015-08-31,True
54253,xadocz,2015-03-08,True
54254,76561198079929251,2014-07-22,True
54255,76561198079976562,2015-07-16,True
54256,ladapata,2015-09-19,True
54257,76561198079982333,2014-06-28,True
54258,76561198079985860,2014-01-03,True
54259,76561198079986661,2014-01-27,True
54260,76561198079986661,2014-09-09,True
54261,endel1990,2015-10-06,True
54262,mattcolt,2014-12-16,True
54263,theblackseal,2014-08-02,True
54264,76561198080027020,2015-12-24,True
54265,76561198080037014,2014-02-28,True
54266,donkeysss,2013-12-16,True
54267,GCoser,2015-01-05,True
54268,GCoser,2013-12-03,True
54269,76561198080060101,2015-01-01,True
54270,76561198080075902,2013-12-04,True
54271,applec0re,2014-07-22,True
54272,applec0re,2014-07-22,False
54273,applec0re,2014-09-01,True
54274,applec0re,2014-07-22,True
54275,applec0re,2014-06-29,True
54276,applec0re,2014-11-18,True
54277,ILookedBehindTheTriclopsEye,2013-05-01,True
54278,ILookedBehindTheTriclopsEye,2015-03-15,True
54279,ILookedBehindTheTriclopsEye,2015-08-28,True
54280,ILookedBehindTheTriclopsEye,,True
54281,Hyei525,2014-02-12,True
54282,76561198080114716,2014-07-18,False
54283,76561198080114716,2014-05-31,False
54284,76561198080114716,2014-05-31,True
54285,76561198080118589,2014-02-22,True
54286,76561198080118589,2014-07-08,True
54287,76561198080118589,2013-12-06,True
54288,astroboy103,2014-07-13,True
54289,bobobobobobbobobo1,2015-04-15,True
54290,76561198080135161,2014-05-16,True
54291,SleepyMate,2014-09-11,True
54292,cwalk128,2014-04-18,True
54293,cwalk128,2015-11-25,True
54294,cwalk128,2014-07-07,True
54295,cwalk128,2014-04-08,True
54296,76561198080264704,2014-03-04,True
54297,76561198080270958,2014-10-18,True
54298,76561198080270958,2014-03-20,True
54299,76561198080270958,2014-01-12,True
54300,76561198080270958,2013-02-28,True
54301,76561198080270958,2014-11-18,True
54302,76561198080292523,2014-04-07,True
54303,76561198080293845,,False
54304,76561198080293845,2014-09-12,True
54305,76561198080293845,2014-01-23,True
54306,lbrancourt,,True
54307,lbrancourt,2015-11-10,True
54308,lbrancourt,2014-09-30,True
54309,76561198080305273,2013-02-01,True
54310,76561198080305273,2014-10-07,True
54311,76561198080305273,2013-03-12,True
54312,76561198080317444,2015-04-23,True
54313,76561198080319899,2014-05-16,True
54314,dantheorginal,,False
54315,dantheorginal,,False
54316,76561198080324558,2015-06-16,True
54317,TheGameAndWatch,2015-02-26,True
54318,TheGameAndWatch,2015-06-28,True
54319,TheGameAndWatch,2013-12-31,True
54320,TheGameAndWatch,2015-06-28,True
54321,TheGameAndWatch,2014-09-19,True
54322,TheGameAndWatch,2014-09-03,True
54323,TheGameAndWatch,2015-02-26,True
54324,TheGameAndWatch,2014-01-06,True
54325,TheGameAndWatch,2014-11-30,False
54326,TheGameAndWatch,2015-02-26,False
54327,76561198080347018,2014-07-22,True
54328,ExaltedZapdos,2015-11-30,True
54329,AlduinGamer,2013-12-08,True
54330,76561198080378833,2015-06-01,True
54331,76561198080392280,2013-12-07,True
54332,splitmyurethra,2015-04-09,False
54333,splitmyurethra,,False
54334,splitmyurethra,,False
54335,splitmyurethra,,True
54336,splitmyurethra,2014-07-03,True
54337,splitmyurethra,2014-06-28,True
54338,splitmyurethra,2014-01-31,True
54339,spottlight,2014-08-01,True
54340,76561198080415544,,False
54341,76561198080432945,2015-11-03,True
54342,76561198080433372,,True
54343,76561198080465293,2013-12-14,True
54344,76561198080465293,2015-10-25,True
54345,76561198080465293,2014-06-26,True
54346,76561198080465293,2014-05-13,True
54347,76561198080465293,2014-01-01,True
54348,NarukuDeidara,2015-08-29,True
54349,NarukuDeidara,,True
54350,NarukuDeidara,2014-09-04,True
54351,NarukuDeidara,2015-08-16,True
54352,NarukuDeidara,2015-02-14,False
54353,NarukuDeidara,2014-10-27,True
54354,Mr_P3ngu1n,2014-02-12,True
54355,Mr_P3ngu1n,2015-11-04,True
54356,Mr_P3ngu1n,2015-08-21,True
54357,76561198080491571,2014-12-09,True
54358,azayne,2014-08-11,True
54359,dunlookerr,2014-05-11,True
54360,Connorpod169,,True
54361,pler123,2014-11-06,True
54362,pler123,2015-06-20,True
54363,76561198080525203,2013-12-30,True
54364,deanbear12,2015-10-01,True
54365,deanbear12,2015-06-07,True
54366,deanbear12,2015-06-07,True
54367,deanbear12,2015-06-07,True
54368,deanbear12,2014-03-29,True
54369,Scott752,2015-02-01,True
54370,DeCharge,,True
54371,76561198080581750,2013-12-07,True
54372,hekticxmoon,2014-06-27,True
54373,hekticxmoon,,False
54374,hekticxmoon,,True
54375,76561198080597847,2014-05-26,True
54376,76561198080600418,2014-06-20,True
54377,afallingninja89,2014-04-02,True
54378,76561198080610062,2014-11-27,True
54379,76561198080610062,2015-10-30,True
54380,keyloom,2013-10-01,True
54381,76561198080616529,2014-05-12,True
54382,76561198080616529,2014-04-11,True
54383,76561198080616529,2014-06-29,True
54384,rainbowbaloney,2014-07-28,True
54385,rainbowbaloney,2013-08-24,True
54386,rainbowbaloney,2013-02-09,True
54387,rainbowbaloney,2013-12-25,True
54388,rainbowbaloney,2014-06-14,True
54389,fhjao,2013-11-26,True
54390,fhjao,2013-11-26,True
54391,fhjao,2014-05-30,True
54392,fhjao,2013-05-27,True
54393,fhjao,2013-11-26,True
54394,76561198080623452,2014-09-15,True
54395,TheSexPest,2013-12-12,True
54396,76561198080634186,2013-12-23,True
54397,76561198080639003,2014-11-23,True
54398,76561198080656673,2015-11-27,True
54399,76561198080656673,2013-12-06,True
54400,76561198080695402,2014-03-10,True
54401,76561198080704551,,True
54402,76561198080752786,2015-05-02,True
54403,linzwatt,2015-04-13,True
54404,76561198080801224,,True
54405,76561198080801224,2015-10-13,False
54406,76561198080801224,2014-10-27,True
54407,76561198080801224,2014-05-17,True
54408,76561198080802658,2014-01-16,True
54409,76561198080806638,2015-04-02,True
54410,76561198080806638,2015-06-20,True
54411,76561198080806638,2015-06-20,True
54412,76561198080806638,2015-06-07,True
54413,76561198080806638,2014-12-27,True
54414,thetoffee,2013-07-21,True
54415,12341846,2014-09-04,True
54416,76561198080837286,2014-06-29,True
54417,76561198080841633,2015-05-08,True
54418,76561198080841633,2014-09-06,True
54419,Satan-666,2014-11-30,False
54420,Satan-666,2014-11-25,True
54421,Satan-666,2014-06-06,True
54422,Satan-666,2014-02-12,True
54423,itsabitdodgy,2014-09-20,True
54424,itsabitdodgy,2013-08-01,True
54425,itsabitdodgy,2013-08-01,True
54426,arthurjudok,2015-01-12,True
54427,Amotinus,2015-01-05,True
54428,tetaverde,2013-12-30,True
54429,76561198080888235,2014-02-01,True
54430,781572,2015-06-06,False
54431,781572,,False
54432,781572,2015-06-17,True
54433,781572,2014-08-14,True
54434,Crow836,2013-11-28,True
54435,Danzi754,2015-05-17,True
54436,Danzi754,2014-02-12,True
54437,Betmun,2014-08-23,True
54438,Betmun,2014-08-23,True
54439,Betmun,2014-05-04,True
54440,roksta101,2013-12-30,True
54441,roksta101,2013-12-25,True
54442,ImReeceify,,True
54443,ImReeceify,2014-02-27,True
54444,ImReeceify,2014-08-13,True
54445,ImReeceify,2013-12-17,True
54446,76561198080966233,2014-07-02,True
54447,BananaUrchin,,True
54448,BananaUrchin,2014-01-21,True
54449,Omega67679,2014-09-30,True
54450,76561198080987215,,True
54451,warfreak1945,2013-12-22,True
54452,76561198081008739,2015-08-17,True
54453,liamdearlove,2014-09-14,True
54454,SpectreFoung,2014-12-31,True
54455,76561198081035928,2013-11-26,True
54456,76561198081035928,2013-12-08,False
54457,76561198081035928,2013-12-07,True
54458,76561198081035928,2013-11-27,True
54459,brucewanye208,2014-04-10,True
54460,dcx101,2014-03-22,True
54461,76561198081047555,2015-03-01,True
54462,InsanePhoenixGaming,2014-09-16,True
